OBJECTID,Field1,Lat,Lon,Date,Hour_UTC,PBLH_km,STATE_ZONE,CWA
2754,5445,45.37671661,-110.4868011,2011-09-12,20.54132467,2.095671177,MT123,BYZ
2755,5447,45.5537529,-110.5514832,2011-09-12,20.54215133,1.077773809,MT123,BYZ
2756,5448,45.64214706,-110.5837631,2011-09-12,20.54256467,1.646598816,MT123,BYZ
2757,5449,45.73066711,-110.6159897,2011-09-12,20.542978,1.975918651,MT123,BYZ
2758,5450,45.81923294,-110.6485214,2011-09-12,20.54339133,2.424990892,MT123,BYZ
2759,5451,45.90812302,-110.6813431,2011-09-12,20.54380467,2.574681878,MT123,BYZ
2760,5452,45.99662399,-110.71418,2011-09-12,20.544218,2.1555475,MT123,BYZ
2761,5453,46.08502197,-110.7469482,2011-09-12,20.54463133,2.604619861,MT123,BYZ
2762,5454,46.17334747,-110.7799911,2011-09-12,20.54504467,2.035794973,MT123,BYZ
2763,5455,46.26214218,-110.812973,2011-09-12,20.545458,2.245361924,MT117,TFX
2764,5456,46.35102844,-110.8459473,2011-09-12,20.54587133,2.78424871,MT117,TFX
2765,5457,46.43997955,-110.8795929,2011-09-12,20.54628466,1.07777369,MT117,TFX
2766,5458,46.52845764,-110.9126968,2011-09-12,20.54669772,0.419134259,MT117,TFX
2767,5459,46.61714935,-110.9459381,2011-09-12,20.54711106,2.874063253,MT117,TFX
2768,5460,46.70563507,-110.9795456,2011-09-12,20.54752439,2.604620099,MT117,TFX
2769,5461,46.79396057,-111.0129623,2011-09-12,20.54793772,2.454928994,MT117,TFX
2770,5462,46.88207245,-111.0467224,2011-09-12,20.54835106,2.784249067,MT117,TFX
2771,5464,47.05840302,-111.1137924,2011-09-12,20.54917772,2.933939457,MT117,TFX
2772,5465,47.14646912,-111.1476135,2011-09-12,20.54959106,1.3172791,MT117,TFX
2773,5466,47.23475266,-111.1817627,2011-09-12,20.55000439,2.634557962,MT117,TFX
2774,5467,47.32315445,-111.2158127,2011-09-12,20.55041772,2.784248829,MT117,TFX
2775,5468,47.41168976,-111.2498322,2011-09-12,20.55083106,1.137650132,MT117,TFX
2776,5470,47.58813477,-111.3184128,2011-09-12,20.55165772,0.928082943,MT117,TFX
2777,5471,47.67653656,-111.3527832,2011-09-12,20.55207106,1.676536918,MT117,TFX
2778,5473,47.85380936,-111.4218063,2011-09-12,20.55289772,2.275300145,MT114,TFX
2779,5474,47.94211197,-111.4566193,2011-09-12,20.55331091,1.916042328,MT114,TFX
2780,5475,48.0303154,-111.4916687,2011-09-12,20.55372411,2.095671177,MT112,TFX
2781,5476,48.11857224,-111.5266037,2011-09-12,20.55413744,1.916042328,MT112,TFX
2782,5477,48.20700836,-111.5616608,2011-09-12,20.55455078,1.377155304,MT112,TFX
2783,5479,48.38454437,-111.6322708,2011-09-12,20.55537744,2.424991131,MT112,TFX
2784,5480,48.47311783,-111.6675949,2011-09-12,20.55579078,2.784249067,MT112,TFX
2785,5483,48.73756409,-111.7742233,2011-09-12,20.55703078,2.84412539,MT112,TFX
2786,5484,48.82548141,-111.8097382,2011-09-12,20.55744411,2.904001832,MT112,TFX
2787,5485,48.91355896,-111.8454132,2011-09-12,20.55785744,2.694434404,MT112,TFX
2788,5491,33.45185089,-117.5547791,2011-09-13,21.20692117,0.449072391,CA250,SGX
2789,5492,33.54113007,-117.5796432,2011-09-13,21.2073345,0.778392166,CA554,SGX
2790,5494,33.72043228,-117.6291275,2011-09-13,21.20816117,1.856165916,CA257,SGX
2791,5495,33.81006241,-117.6538544,2011-09-13,21.20857431,1.73641336,CA257,SGX
2792,5497,33.98858261,-117.7035446,2011-09-13,21.20940089,0.598763198,CA248,SGX
2793,5498,34.07794571,-117.7286453,2011-09-13,21.20981422,0.598763198,CA548,LOX
2794,5507,34.88008881,-117.9543762,2011-09-13,21.21353422,1.766351402,CA299,HNX
2795,5508,34.96923828,-117.9795227,2011-09-13,21.21394756,1.347217202,CA299,HNX
2796,5546,38.35725403,-118.974884,2011-09-13,21.22965339,1.886104107,NV421,REV
2797,5548,38.53513336,-119.0290375,2011-09-13,21.23048006,1.257402778,NV421,REV
2798,5549,38.62433624,-119.0563278,2011-09-13,21.23089339,0.718515754,NV421,REV
2799,5550,38.71352386,-119.0835648,2011-09-13,21.23130672,1.916042209,NV421,REV
2800,5551,38.80231094,-119.1109085,2011-09-13,21.23172006,2.544743538,NV421,REV
2801,5552,38.89126968,-119.1383438,2011-09-13,21.23213339,1.07777369,NV429,REV
2802,5553,38.98046875,-119.1657333,2011-09-13,21.23254672,2.454929233,NV429,REV
2803,5554,39.06966019,-119.1932755,2011-09-13,21.23296006,2.874063611,NV429,REV
2804,5555,39.15859604,-119.2208633,2011-09-13,21.23337334,2.574681878,NV429,REV
2805,5556,39.24770355,-119.2484131,2011-09-13,21.23378644,2.275300264,NV429,REV
2806,5558,39.42580795,-119.3039093,2011-09-13,21.23461311,2.065733075,NV429,REV
2807,5563,39.87145233,-119.4433594,2011-09-13,21.23667978,1.287340879,NV420,REV
2808,5564,39.96011734,-119.4714432,2011-09-13,21.23709311,2.335176587,NV420,REV
2809,5569,40.40398026,-119.612381,2011-09-13,21.23915978,0.898144841,NV420,REV
2810,5570,40.49303436,-119.64048,2011-09-13,21.23957311,1.07777369,NV420,REV
2811,5571,40.58207321,-119.6689148,2011-09-13,21.23998644,2.694434404,NV458,REV
2812,5574,40.84854507,-119.7545395,2011-09-13,21.24122617,1.856166005,NV458,REV
2813,5575,40.93759918,-119.7833176,2011-09-13,21.2416395,1.137650013,NV458,REV
2814,5577,41.11572647,-119.840889,2011-09-13,21.24246617,1.227464437,NV458,REV
2815,5584,41.7387619,-120.0446472,2011-09-13,21.2453595,1.137650013,CA270,REV
2816,5586,41.915905,-120.1027908,2011-09-13,21.24618617,2.035794973,CA270,REV
2817,5587,42.00450134,-120.1322327,2011-09-13,21.2465995,2.754310846,OR624,MFR
2818,5588,42.09320068,-120.1617813,2011-09-13,21.24701279,0.538886905,OR625,MFR
2819,5589,42.18175888,-120.1913757,2011-09-13,21.24742589,0.568825006,OR624,MFR
2820,5590,42.27033615,-120.2209625,2011-09-13,21.24783922,0.598763227,OR624,MFR
2821,5591,42.35897064,-120.2505417,2011-09-13,21.24825256,2.664496183,OR624,MFR
2822,5593,42.53675461,-120.3100052,2011-09-13,21.24907922,1.07777369,OR625,MFR
2823,5594,42.62558365,-120.33992,2011-09-13,21.24949256,1.28734076,OR625,MFR
2824,5595,42.71437073,-120.3699646,2011-09-13,21.24990589,2.275300264,OR625,MFR
2825,5600,43.15859222,-120.5208817,2011-09-13,21.25197256,2.275300264,OR625,MFR
2826,5601,43.24719238,-120.5510178,2011-09-13,21.25238589,2.215423942,OR625,MFR
2827,5602,43.33601761,-120.581459,2011-09-13,21.25279922,0.838268399,OR625,MFR
2828,5606,43.69109344,-120.7042007,2011-09-13,21.25445228,2.844125152,OR640,PDT
2829,5607,43.78011322,-120.7349548,2011-09-13,21.25486561,2.095671296,OR640,PDT
2830,5609,43.95821381,-120.7970963,2011-09-13,21.25569228,2.155547619,OR640,PDT
2831,5610,44.04694366,-120.8278275,2011-09-13,21.25610561,2.18548584,OR640,PDT
2832,5611,44.13537216,-120.8588562,2011-09-13,21.25651894,1.28734076,OR640,PDT
2833,5612,44.22362137,-120.8900299,2011-09-13,21.25693228,1.586722612,OR640,PDT
2834,5613,44.31203461,-120.9213333,2011-09-13,21.25734561,0.718515873,OR640,PDT
2835,5615,44.48902893,-120.9836121,2011-09-13,21.25817228,1.616660714,OR640,PDT
2836,5617,44.66597748,-121.0468063,2011-09-13,21.25899894,1.916042328,OR640,PDT
2837,5618,44.7544632,-121.0781021,2011-09-13,21.25941228,0.479010642,OR640,PDT
2838,5619,44.84314346,-121.1097031,2011-09-13,21.25982561,2.095671147,OR610,PDT
2839,5620,44.93206024,-121.1416855,2011-09-13,21.26023894,1.347217321,OR610,PDT
2840,5622,45.10896683,-121.2055511,2011-09-13,21.26106533,1.646598876,OR639,PDT
2841,5623,45.19752502,-121.237442,2011-09-13,21.26147867,2.60461998,OR639,PDT
2842,5624,45.28612137,-121.2695389,2011-09-13,21.261892,2.365114629,OR639,PDT
2843,5625,45.37490463,-121.3017044,2011-09-13,21.26230533,2.035794973,OR639,PDT
2844,5626,45.46366882,-121.3341751,2011-09-13,21.26271867,2.424991071,OR639,PDT
2845,5627,45.55226517,-121.3666,2011-09-13,21.263132,1.047835648,OR639,PDT
2846,5631,45.90758133,-121.4967346,2011-09-13,21.26478533,2.784248859,WA639,PDT
2847,5672,33.45283127,-119.0812607,2012-08-05,21.31487138,2.484867414,,
2848,5682,34.34546661,-119.3297806,2012-08-05,21.31900433,2.814187199,CA244,LOX
2849,5683,34.4346962,-119.3547592,2012-08-05,21.31941767,1.407093555,CA244,LOX
2850,5684,34.52373123,-119.3799362,2012-08-05,21.319831,0.958021104,CA253,LOX
2851,5685,34.61287308,-119.4050446,2012-08-05,21.32024433,1.856166005,CA253,LOX
2852,5687,34.79154968,-119.4554672,2012-08-05,21.321071,2.155547619,CA252,LOX
2853,5688,34.88096237,-119.4806747,2012-08-05,21.3214843,0.987959266,CA238,LOX
2854,5689,34.97012711,-119.5059891,2012-08-05,21.32189739,1.017897427,CA251,LOX
2855,5690,35.05924988,-119.531395,2012-08-05,21.32231072,1.257402778,CA237,LOX
2856,5691,35.14861679,-119.5567551,2012-08-05,21.32272406,1.317279041,CA237,LOX
2857,5692,35.23809814,-119.5822525,2012-08-05,21.32313739,2.544743687,CA579,HNX
2858,5693,35.32736969,-119.6077805,2012-08-05,21.32355072,1.466969937,CA579,HNX
2859,5694,35.41655731,-119.6332779,2012-08-05,21.32396406,0.538886867,CA580,HNX
2860,5695,35.5056839,-119.6588593,2012-08-05,21.32437739,1.975918554,CA580,HNX
2861,5696,35.59479523,-119.6844254,2012-08-05,21.32479072,2.155547582,CA580,HNX
2862,5697,35.68416977,-119.7099991,2012-08-05,21.32520406,1.826227747,CA580,HNX
2863,5698,35.77357101,-119.7358322,2012-08-05,21.32561739,0.928082965,CA580,HNX
2864,5699,35.86299896,-119.7614594,2012-08-05,21.32603069,1.616660677,CA580,HNX
2865,5700,35.95235062,-119.7873764,2012-08-05,21.32644378,1.107711993,CA580,HNX
2866,5701,36.04179001,-119.8131485,2012-08-05,21.32685711,1.676537059,CA580,HNX
2867,5702,36.1311264,-119.839241,2012-08-05,21.32727044,2.634558104,CA580,HNX
2868,5703,36.22060394,-119.8650284,2012-08-05,21.32768378,0.898144804,CA580,HNX
2869,5704,36.30983353,-119.8911819,2012-08-05,21.32809711,1.766351484,CA580,HNX
2870,5705,36.39866257,-119.9169693,2012-08-05,21.32851044,0.778392158,CA580,HNX
2871,5706,36.48742676,-119.9431229,2012-08-05,21.32892378,1.496908091,CA580,HNX
2872,5707,36.57616806,-119.9689789,2012-08-05,21.32933711,2.275300168,CA580,HNX
2873,5708,36.66505432,-119.9951401,2012-08-05,21.32975044,0.538886867,CA580,HNX
2874,5710,36.8433342,-120.0477066,2012-08-05,21.33057707,0.898144804,CA580,HNX
2875,5711,36.93231201,-120.0739288,2012-08-05,21.33099017,1.88610407,CA580,HNX
2876,5712,37.02140427,-120.1001434,2012-08-05,21.3314035,1.04783567,CA580,HNX
2877,5714,37.19961929,-120.1529541,2012-08-05,21.33223017,2.215423785,CA580,HNX
2878,5715,37.28900909,-120.1794815,2012-08-05,21.3326435,1.047835611,CA580,HNX
2879,5716,37.37818909,-120.205925,2012-08-05,21.33305683,2.60462001,CA580,HNX
2880,5717,37.46718216,-120.2325287,2012-08-05,21.33347017,1.766351372,CA580,HNX
2881,5718,37.55639267,-120.2589798,2012-08-05,21.3338835,2.095671147,CA580,HNX
2882,5719,37.64532089,-120.2858887,2012-08-05,21.33429683,0.86820665,CA590,HNX
2883,5720,37.7347908,-120.3126221,2012-08-05,21.33471017,1.496908039,CA220,STO
2884,5721,37.82422256,-120.3393631,2012-08-05,21.33512346,2.634558082,CA220,STO
2885,5722,37.91341782,-120.3661423,2012-08-05,21.33553656,2.305238366,CA220,STO
2886,5723,38.00268555,-120.393158,2012-08-05,21.33594989,1.167588294,CA220,STO
2887,5725,38.18117142,-120.4470215,2012-08-05,21.33677656,2.005856872,CA220,STO
2888,5726,38.27033234,-120.4741516,2012-08-05,21.33718989,0.479010642,CA220,STO
2889,5727,38.35904312,-120.5011673,2012-08-05,21.33760322,2.754310727,CA220,STO
2890,5729,38.53634262,-120.5553284,2012-08-05,21.33842989,1.766351581,CA269,STO
2891,5730,38.62547684,-120.5823517,2012-08-05,21.33884322,2.574681818,CA267,STO
2892,5731,38.71432877,-120.6097183,2012-08-05,21.33925656,1.706475139,CA267,STO
2893,5732,38.80343246,-120.6369781,2012-08-05,21.33966985,0.838268399,CA269,STO
2894,5738,39.33746719,-120.8018494,2012-08-05,21.34214961,1.766351461,CA269,STO
2895,5742,39.69384003,-120.9132462,2012-08-05,21.34380294,1.466969848,CA269,STO
2896,5745,39.96139145,-120.9973221,2012-08-05,21.34504267,1.676536918,CA268,STO
2897,5746,40.05057907,-121.025177,2012-08-05,21.345456,2.574681878,CA268,STO
2898,5753,40.67192841,-121.2232437,2012-08-05,21.34834906,2.814186931,CA271,REV
2899,5755,40.84970474,-121.2803268,2012-08-05,21.34917572,2.095671296,CA271,REV
2900,5757,41.02737045,-121.3378448,2012-08-05,21.35000239,2.844125152,CA214,STO
2901,5758,41.11639786,-121.3665543,2012-08-05,21.35041572,2.454929113,CA214,STO
2902,5759,41.20536804,-121.3953171,2012-08-05,21.35082906,2.005856752,CA285,MFR
2903,5760,41.29423523,-121.4243698,2012-08-05,21.35124221,1.616660714,CA285,MFR
2904,5761,41.38312531,-121.4534836,2012-08-05,21.35165544,2.395052791,CA284,MFR
2905,5762,41.4720993,-121.4821701,2012-08-05,21.35206878,1.556784272,CA284,MFR
2906,5766,41.82851028,-121.5992813,2012-08-05,21.35372211,0.898144841,CA284,MFR
2907,5771,42.27207947,-121.7466125,2012-08-05,21.3557886,0.898144722,OR624,MFR
2908,5772,42.36055374,-121.7762909,2012-08-05,21.35620183,2.57468164,OR624,MFR
2909,5773,42.44915009,-121.8058624,2012-08-05,21.35661517,1.137650013,OR624,MFR
2910,5774,42.53796768,-121.8355331,2012-08-05,21.3570285,2.185485721,OR624,MFR
2911,5779,42.98160553,-121.9855499,2012-08-05,21.35909517,2.215423822,OR624,MFR
2912,5783,43.33679199,-122.1067657,2012-08-05,21.36074822,1.856166005,OR617,MFR
2913,5797,44.57845306,-122.5404816,2012-08-05,21.36653461,2.60461998,OR606,PQR
2914,5799,44.75578308,-122.6032639,2012-08-05,21.36736128,1.167588264,OR606,PQR
2915,5801,44.93276215,-122.6667709,2012-08-05,21.36818794,1.496908039,OR605,PQR
2916,5802,45.02155304,-122.6987762,2012-08-05,21.36860128,1.347217292,OR605,PQR
2917,5803,45.11029434,-122.7307281,2012-08-05,21.36901461,1.736413322,OR604,PQR
2918,5805,45.28720856,-122.7946548,2012-08-05,21.369841,1.646598838,OR604,PQR
2919,5806,45.37605667,-122.8266144,2012-08-05,21.37025433,2.005856842,OR604,PQR
2920,5808,45.55370712,-122.89151,2012-08-05,21.371081,2.275300227,OR604,PQR
2921,5813,45.99645996,-123.0545959,2012-08-05,21.37314739,1.197526485,OR602,PQR
2922,5814,46.08481598,-123.0874176,2012-08-05,21.37356072,2.215423912,OR602,PQR
2923,5816,46.26121902,-123.1526108,2012-08-05,21.37438739,1.377155393,WA665,PQR
2924,5818,46.43817902,-123.2189255,2012-08-05,21.37521406,1.766351521,WA664,PQR
2925,5820,46.61507416,-123.285614,2012-08-05,21.37604069,2.365114778,WA664,PQR
2926,5822,46.79200363,-123.3525848,2012-08-05,21.37686711,2.065733045,WA655,SEW
2927,5823,46.88043213,-123.3861465,2012-08-05,21.37728044,1.975918502,WA655,SEW
2928,5824,46.9690094,-123.4198532,2012-08-05,21.37769378,0.838268548,WA655,SEW
2929,5825,47.05764008,-123.4537811,2012-08-05,21.37810711,1.227464639,WA655,SEW
2930,5826,47.14594269,-123.4877472,2012-08-05,21.37852044,0.508948706,WA655,SEW
2931,5827,47.23424911,-123.5216446,2012-08-05,21.37893378,0.508948714,WA655,SEW
2932,5828,47.32271957,-123.555748,2012-08-05,21.37934711,1.496908039,WA655,SEW
2933,5829,47.4115181,-123.5899582,2012-08-05,21.37976044,1.107711941,WA651,SEW
2934,5832,47.67737961,-123.693306,2012-08-05,21.38100017,0.778392196,WA652,SEW
2935,5834,47.85381317,-123.7619553,2012-08-05,21.38182683,1.826227784,WA652,SEW
2936,5837,48.11817551,-123.8663406,2012-08-05,21.38306683,1.107712001,WA653,SEW
2937,5841,47.76030731,-99.00548553,2012-08-05,19.7332885,1.10771203,ND024,FGF
2938,5842,47.84888458,-99.04016876,2012-08-05,19.73370183,0.449072391,ND014,FGF
2939,5843,47.93763733,-99.0749588,2012-08-05,19.73411517,0.65863955,ND014,FGF
2940,5844,48.02604294,-99.10984802,2012-08-05,19.7345285,0.419134229,ND014,FGF
2941,5846,48.20225143,-99.17974091,2012-08-05,19.73535489,1.167588323,ND015,FGF
2942,5849,48.46647644,-99.28500366,2012-08-05,19.73659489,1.616660625,ND006,FGF
2943,5850,48.55455017,-99.32035065,2012-08-05,19.73700822,2.155547649,ND006,FGF
2944,5851,48.64259338,-99.3558197,2012-08-05,19.73742156,2.155547649,ND006,FGF
2945,5852,48.73072433,-99.39135742,2012-08-05,19.73783489,2.84412539,ND006,FGF
2946,5853,48.81907272,-99.42700958,2012-08-05,19.73824822,0.778392255,ND006,FGF
2947,5854,48.90742874,-99.46286011,2012-08-05,19.73866156,1.347217262,ND006,FGF
2948,5855,48.99578476,-99.49887848,2012-08-05,19.73907489,1.945980489,ND006,FGF
2949,5860,33.36481094,-117.5350266,2012-08-14,21.21232072,2.424990973,CA243,SGX
2950,5861,33.45417404,-117.5599289,2012-08-14,21.21273406,1.9459804,CA554,SGX
2951,5862,33.54349518,-117.5845261,2012-08-14,21.21314712,2.005856663,CA554,SGX
2952,5863,33.63275528,-117.6092224,2012-08-14,21.21356044,0.538886875,CA554,SGX
2953,5864,33.72244263,-117.6341324,2012-08-14,21.21397378,0.65863955,CA257,SGX
2954,5865,33.81216049,-117.6589203,2012-08-14,21.21438711,1.077773869,CA257,SGX
2955,5866,33.9017868,-117.6836929,2012-08-14,21.21480044,0.598763198,CA248,SGX
2956,5867,33.99132538,-117.7088242,2012-08-14,21.21521378,0.688577682,CA248,SGX
2957,5868,34.08044815,-117.7335281,2012-08-14,21.21562711,0.86820665,CA548,LOX
2958,5872,34.43662643,-117.8336182,2012-08-14,21.21728044,1.407093525,CA259,LOX
2959,5873,34.5256691,-117.8585968,2012-08-14,21.21769351,1.975918591,CA259,LOX
2960,5874,34.61470413,-117.8835754,2012-08-14,21.21810683,1.287340939,CA259,LOX
2961,5875,34.7038002,-117.9089737,2012-08-14,21.21852017,1.52684629,CA259,LOX
2962,5876,34.79314804,-117.9341583,2012-08-14,21.2189335,2.275300324,CA259,LOX
2963,5877,34.88256836,-117.9593735,2012-08-14,21.21934683,0.778392255,CA299,HNX
2964,5878,34.97192001,-117.9849014,2012-08-14,21.21976017,1.826227844,CA299,HNX
2965,5879,35.06093216,-118.0101395,2012-08-14,21.2201735,1.676536977,CA299,HNX
2966,5880,35.15013504,-118.0356827,2012-08-14,21.22058683,0.568825066,CA299,HNX
2967,5881,35.23937988,-118.0609894,2012-08-14,21.22100017,2.1555475,CA299,HNX
2968,5882,35.32891083,-118.0863953,2012-08-14,21.2214135,2.634558201,CA596,HNX
2969,5883,35.41811752,-118.1119919,2012-08-14,21.22182683,2.694434404,CA596,HNX
2970,5884,35.50737762,-118.1374969,2012-08-14,21.2222399,1.73641324,CA596,HNX
2971,5887,35.7758255,-118.2146149,2012-08-14,21.22347989,1.616660595,CA595,HNX
2972,5888,35.86534882,-118.240593,2012-08-14,21.22389322,0.868206739,CA595,HNX
2973,5889,35.95452499,-118.2663269,2012-08-14,21.22430656,1.706475019,CA595,HNX
2974,5916,38.36116409,-118.9800034,2012-08-14,21.235466,1.676536918,NV421,REV
2975,5917,38.44997406,-119.0069656,2012-08-14,21.23587906,2.065732956,NV421,REV
2976,5918,38.53850555,-119.0341415,2012-08-14,21.23629239,1.52684617,NV421,REV
2977,5919,38.62721634,-119.0612335,2012-08-14,21.23670572,0.628701329,NV421,REV
2978,5920,38.71619034,-119.0885849,2012-08-14,21.23711906,1.556784272,NV421,REV
2979,5921,38.80495834,-119.115715,2012-08-14,21.23753239,2.634558201,NV421,REV
2980,5922,38.89392853,-119.1432571,2012-08-14,21.23794572,1.73641336,NV429,REV
2981,5923,38.98276138,-119.1705399,2012-08-14,21.23835906,0.568825006,NV429,REV
2982,5924,39.07173157,-119.1978683,2012-08-14,21.23877239,1.017897367,NV429,REV
2983,5925,39.16065979,-119.2254944,2012-08-14,21.23918572,0.449072361,NV429,REV
2984,5926,39.24990082,-119.2529602,2012-08-14,21.23959906,0.508948684,NV429,REV
2985,5927,39.33897018,-119.2807922,2012-08-14,21.24001239,1.167588353,NV429,REV
2986,5928,39.42784882,-119.3083496,2012-08-14,21.24042545,2.724372506,NV429,REV
2987,5929,39.51672363,-119.3362122,2012-08-14,21.24083878,0.838268518,NV429,REV
2988,5935,40.05151367,-119.5040359,2012-08-14,21.24331878,2.81418705,NV420,REV
2989,5941,40.58472824,-119.6736755,2012-08-14,21.2457985,0.538886905,NV458,REV
2990,5943,40.76244736,-119.7305984,2012-08-14,21.24662517,2.185485601,NV458,REV
2991,5944,40.85131073,-119.7592926,2012-08-14,21.2470385,1.886104226,NV458,REV
2992,5945,40.94013214,-119.7878113,2012-08-14,21.24745183,0.928082824,NV458,REV
2993,5950,41.3847084,-119.9320831,2012-08-14,21.24951823,1.706475139,NV458,REV
2994,5951,41.47343063,-119.9609909,2012-08-14,21.24993156,1.646598816,NV458,REV
2995,5952,41.56237793,-119.9902039,2012-08-14,21.25034489,0.538886905,NV458,REV
2996,5953,41.65140533,-120.0193176,2012-08-14,21.25075822,2.574681878,CA270,REV
2997,5954,41.74036407,-120.0486221,2012-08-14,21.25117156,0.778392076,CA270,REV
2998,5958,42.09636688,-120.1663132,2012-08-14,21.25282489,0.778392315,OR624,MFR
2999,5959,42.1856308,-120.1958084,2012-08-14,21.25323822,0.658639431,OR624,MFR
3000,5960,42.27442169,-120.2255173,2012-08-14,21.25365156,0.778392076,OR624,MFR
3001,5968,42.98302841,-120.4644012,2012-08-14,21.25695794,2.065733075,OR625,MFR
3002,5969,43.07194138,-120.4945984,2012-08-14,21.25737128,1.496908069,OR625,MFR
3003,5970,43.16078568,-120.5249863,2012-08-14,21.25778461,1.017897367,OR625,MFR
3004,5972,43.33839798,-120.5857697,2012-08-14,21.25861101,0.538886905,OR625,MFR
3005,5973,43.42694092,-120.6163635,2012-08-14,21.25902433,1.796289563,OR625,MFR
3006,5975,43.60459518,-120.677597,2012-08-14,21.259851,2.065733075,OR625,MFR
3007,5976,43.69369888,-120.708374,2012-08-14,21.26026433,1.28734076,OR640,PDT
3008,5977,43.7826004,-120.7391052,2012-08-14,21.26067767,0.928082824,OR640,PDT
3009,5978,43.87169266,-120.7700119,2012-08-14,21.261091,0.718515754,OR640,PDT
3010,5979,43.96043396,-120.8009109,2012-08-14,21.26150433,1.796289682,OR640,PDT
3011,5980,44.0492363,-120.8319016,2012-08-14,21.26191767,1.377155423,OR640,PDT
3012,5981,44.13793564,-120.8630371,2012-08-14,21.262331,0.449072361,OR640,PDT
3013,5982,44.22651291,-120.8942184,2012-08-14,21.26274433,1.287340879,OR640,PDT
3014,5983,44.31490707,-120.9253998,2012-08-14,21.2631574,2.035794854,OR640,PDT
3015,5984,44.4031601,-120.9565201,2012-08-14,21.26357072,1.377155483,OR640,PDT
3016,5985,44.49159241,-120.987793,2012-08-14,21.26398406,2.904001474,OR640,PDT
3017,5986,44.57991791,-121.0191727,2012-08-14,21.26439739,1.826227903,OR640,PDT
3018,5987,44.6686058,-121.050766,2012-08-14,21.26481072,2.275300205,OR640,PDT
3019,5988,44.75730133,-121.082283,2012-08-14,21.26522406,0.718515933,OR640,PDT
3020,5989,44.84588623,-121.114006,2012-08-14,21.26563739,1.7364133,OR610,PDT
3021,5990,44.93418121,-121.1457977,2012-08-14,21.26605072,1.31727916,OR610,PDT
3022,5991,45.02292633,-121.1773682,2012-08-14,21.26646406,1.377155423,OR610,PDT
3023,5992,45.11165619,-121.2094879,2012-08-14,21.26687739,1.856166005,OR639,PDT
3024,5993,45.20053482,-121.241539,2012-08-14,21.26729072,1.556784391,OR639,PDT
3025,5994,45.28899765,-121.2735977,2012-08-14,21.26770379,2.215423942,OR639,PDT
3026,5995,45.37731552,-121.3057175,2012-08-14,21.26811711,2.39505291,OR639,PDT
3027,5996,45.46588898,-121.3378372,2012-08-14,21.26853044,2.335176647,OR639,PDT
3028,5997,45.55474472,-121.370285,2012-08-14,21.26894378,2.84412533,OR639,PDT
3029,5998,45.64358139,-121.4027023,2012-08-14,21.26935711,1.766351372,OR639,PDT
3030,6000,45.8213768,-121.4679031,2012-08-14,21.27018378,1.676536888,WA639,PDT
3031,6002,45.99845123,-121.5333328,2012-08-14,21.27101044,2.514805615,WA663,PQR
3032,6004,46.17537308,-121.5992279,2012-08-14,21.27183711,0.86820662,WA663,PQR
3033,6005,46.26332092,-121.6321106,2012-08-14,21.27225018,2.065732956,WA660,PQR
3034,6009,46.61666107,-121.7645035,2012-08-14,21.2739035,1.556784391,WA659,SEW
3035,6014,47.05900192,-121.9325104,2012-08-14,21.27597017,1.197526336,WA659,SEW
3036,6015,47.1474762,-121.9665146,2012-08-14,21.2763835,1.257402807,WA657,SEW
3037,6016,47.23587799,-122.0004578,2012-08-14,21.27679656,1.227464646,WA657,SEW
3038,6017,47.32418442,-122.0345078,2012-08-14,21.27720989,1.257402807,WA657,SEW
3039,6018,47.41262436,-122.068512,2012-08-14,21.27762322,1.466969877,WA657,SEW
3040,6019,47.50111389,-122.1026611,2012-08-14,21.27803656,1.287340909,WA657,SEW
3041,6020,47.59003448,-122.1372147,2012-08-14,21.27844989,1.706475161,WA657,SEW
3042,6022,47.76704788,-122.2064514,2012-08-14,21.27927656,2.035794936,WA657,SEW
3043,6023,47.85558319,-122.2410583,2012-08-14,21.27968989,1.706475168,WA656,SEW
3044,6024,47.94408417,-122.2756805,2012-08-14,21.28010322,2.215423971,WA653,SEW
3045,6025,48.03241348,-122.3106232,2012-08-14,21.28051656,1.796289643,,
3046,6026,48.12035751,-122.3455048,2012-08-14,21.28092989,1.945980333,WA653,SEW
3047,6032,48.64930725,-122.5568924,2012-08-14,21.28340961,1.227464637,,
3048,6034,48.82575607,-122.628067,2012-08-14,21.28423628,1.646598838,WA653,SEW
3049,6035,48.9139061,-122.6638412,2012-08-14,21.28464961,1.586722575,WA653,SEW
3050,6036,33.00864792,-114.3500214,2012-08-16,21.00466906,1.287340909,AZ131,PSR
3051,6058,34.97286606,-114.8979263,2012-08-16,21.01376183,1.886104226,CA228,VEF
3052,6059,35.06194687,-114.9232101,2012-08-16,21.01417517,1.766351581,CA228,VEF
3053,6060,35.15129471,-114.9485779,2012-08-16,21.0145885,1.616660714,CA228,VEF
3054,6072,36.22321701,-115.2568359,2012-08-16,21.01954822,1.466969848,NV465,VEF
3055,6073,36.31254196,-115.2828598,2012-08-16,21.01996156,1.886104107,NV465,VEF
3056,6074,36.40138245,-115.3090286,2012-08-16,21.02037476,2.63455826,NV465,VEF
3057,6086,37.4699707,-115.6242523,2012-08-16,21.02533433,0.958021164,NV461,VEF
3058,6087,37.5589447,-115.6511002,2012-08-16,21.02574767,0.688577771,NV461,VEF
